"name"	"country.etc"	"pop"	"lat"	"long"	"capital"
"Kamsack"	"Canada"	1846	51.57	-101.9	0
"Kamskiye Polyany"	"Russia"	15092	55.42	51.33	0
"Kamthi"	"India"	86584	21.23	79.2	0
"Kamuli"	"Uganda"	13316	0.95	33.11	0
"Kamwenge"	"Uganda"	18371	0.2	30.44	0
"Kamyaran"	"Iran"	64501	34.8	46.94	0
"Kamyshin"	"Russia"	128910	50.1	45.4	0
"Kamyshlov"	"Russia"	27709	56.84	62.71	0
"Kamyzyak"	"Russia"	16243	46.11	48.07	0
"Kamze"	"Albania"	11519	41.39	19.76	0
"Kanachut"	"Armenia"	1177	40.01	44.54	0
"Kanakapura"	"India"	51690	12.54	77.42	0
"Kanakeravan"	"Armenia"	2936	40.25	44.54	0
"Kanakula"	"Estonia"	128	58.24	25.11	0
"Kanal"	"Slovenia"	1327	46.09	13.64	0
"Kanalion"	"Greece"	4059	39.6	19.89	0
"Kanallakion"	"Greece"	2443	39.23	20.6	0
"Kananga"	"Congo Democratic Republic"	470360	-5.89	22.4	0
"Kananga"	"Philippines"	7726	11.19	124.56	0
"Kanash"	"Russia"	49652	55.51	47.47	0
"Kanasin"	"Mexico"	40493	20.93	-89.57	0
"Kanata"	"Canada"	100433	45.34	-75.88	0
"Kanaya"	"Japan"	20174	34.82	138.14	0
"Kanazawa"	"Japan"	459488	36.56	136.64	0
"Kanbe"	"Myanmar"	59018	16.7	96.02	0
"Kanchanaburi"	"Thailand"	65566	14.02	99.53	0
"Kanchipuram"	"India"	155400	12.84	79.7	0
"Kanchrapara"	"India"	139705	22.95	88.45	0
"Kanda"	"Japan"	36231	33.78	130.98	0
"Kandalaksha"	"Russia"	37730	67.16	32.41	0
"Kandana"	"Sri Lanka"	33905	7.05	79.9	0
"Kandara"	"Kenya"	925	-0.88	37	0
"Kandava"	"Latvia"	3572	57.05	22.76	0
"Kande"	"Togo"	11742	9.95	1.05	0
"Kandete"	"Tanzania"	10518	-9.15	33.8	0
"Kandi"	"Benin"	113528	11.13	2.94	0
"Kandi"	"India"	55996	23.95	88.03	0
"Kandiari"	"Pakistan"	7033	26.92	68.52	0
"Kandiaro"	"Pakistan"	27479	27.06	68.2	0
"Kandikula"	"Estonia"	135	58.39	26.65	0
"Kandila"	"Greece"	1240	38.7	20.93	0
"Kandira"	"Turkey"	14025	41.07	30.15	0
"Kandrian"	"Papua New Guinea"	1045	-6.21	149.55	0
"Kanduhulhudhoo"	"Maldives"	305	0.35	73.54	0
"Kandy"	"Sri Lanka"	112127	7.29	80.63	0
"Kanel"	"Senegal"	10586	15.49	-13.17	0
"Kanepi"	"Estonia"	634	57.98	26.76	0
"Kanevskaya"	"Russia"	45550	46.1	38.9	0
"Kang"	"Botswana"	4360	-23.75	22.83	0
"Kangaamiut"	"Greenland"	377	65.84	-53.35	0
"Kangaatsiaq"	"Greenland"	689	68.3	-53.48	0
"Kangaba"	"Mali"	17568	11.94	-8.44	0
"Kangal"	"Turkey"	11827	39.24	37.39	0
"Kangani"	"Comoros"	3850	-12.31	44.47	0
"Kangani"	"Comoros"	894	-12.34	43.82	0
"Kanganpur"	"Pakistan"	22283	30.77	74.13	0
"Kangar"	"Malaysia"	65486	6.44	100.19	0
"Kangasala"	"Finland"	24724	61.47	24.08	0
"Kangaslampi"	"Finland"	1592	62.3	28.25	0
"Kangasniemi"	"Finland"	6118	61.98	26.63	0
"Kangavar"	"Iran"	53402	34.5	47.95	0
"Kangdong"	"Korea North"	29573	39.15	126.11	0
"Kangema"	"Kenya"	4371	-0.68	36.96	0
"Kangerdlinerk"	"Canada"	2368	62.82	-92.12	0
"Kangerluarsorujuk"	"Greenland"	2	60.63	-45.8	0
"Kangerluarsoruseq"	"Greenland"	6	63.7	-51.54	0
"Kangerluk"	"Greenland"	39	69.48	-53.95	0
"Kangerlussuaq"	"Greenland"	454	67	-50.69	0
"Kangersuatsiaq"	"Greenland"	252	72.38	-55.52	0
"Kanggye"	"Korea North"	209174	40.97	126.6	0
"Kanghwa"	"Korea South"	25898	37.75	126.48	0
"Kangilinnguit"	"Greenland"	168	61.23	-48.09	0
"Kangiwa"	"Nigeria"	11899	12.55	3.82	0
"Kangnung"	"Korea South"	183209	37.76	128.89	0
"Kango"	"Gabon"	1550	-0.15	10.13	0
"Kangshan"	"Taiwan"	97616	22.8	120.27	0
"Kangson"	"Korea North"	17515	38.91	125.52	0
"Kangundo"	"Kenya"	10246	-1.3	37.34	0
"Kani"	"Japan"	98684	35.43	137.07	0
"Kaniama"	"Congo Democratic Republic"	29630	-7.57	24.17	0
"Kanie"	"Japan"	36667	35.12	136.8	0
"Kanifay"	"Micronesia"	314	9.48	138.08	0
"Kanigoro"	"Indonesia"	36656	-8.12	112.22	0
"Kanikeli"	"Mayotte"	4916	-12.95	45.1	0
"Kanir-Dup"	"Panama"	1452	9.28	-78.15	0
"Kaniv"	"Ukraine"	25433	49.75	31.47	0
"Kaniza"	"Croatia"	829	45.11	17.89	0
"Kanjiza"	"Serbia"	9894	46.07	20.05	0
"Kankaanpaa"	"Finland"	12232	61.81	22.41	0
"Kankan"	"Guinea"	115554	10.39	-9.31	0
"Kankara"	"Nigeria"	9777	11.93	7.43	0
"Kankintu"	"Panama"	717	8.85	-81.82	0
"Kannabe"	"Japan"	40849	34.54	133.38	0
"Kannami"	"Japan"	40525	35.1	138.94	0
"Kannangad"	"India"	69162	12.34	75.09	0
"Kannauj"	"India"	77983	27.06	79.91	0
"Kannavia"	"Cyprus"	196	34.98	32.98	0
"Kannaviou"	"Cyprus"	171	34.92	32.58	0
"Kannonkoski"	"Finland"	1570	62.97	25.25	0
"Kannur"	"India"	62528	11.86	75.35	0
"Kannus"	"Finland"	5947	63.9	23.9	0
"Kano"	"Nigeria"	3739214	12	8.52	0
"Kanonji"	"Japan"	44284	34.13	133.65	0
"Kanoya"	"Japan"	82596	31.38	130.85	0
"Kanpur"	"India"	2898859	26.47	80.33	0
"Kanpur Cantonment"	"India"	94238	26.5	80.28	0
"Kansambou"	"Gambia"	303	13.17	-15.8	0
"Kansanshi"	"Zambia"	42123	-12.1	26.42	0
"Kansas City"	"USA"	143402	39.12	-94.73	0
"Kansas City"	"USA"	441833	39.12	-94.55	0
"Kansay"	"Tajikistan"	5102	40.48	69.69	0
"Kansk"	"Russia"	101018	56.2	95.71	0
"Kant"	"Kyrgyzstan"	19946	42.89	74.84	0
"Kantagi"	"Kazakhstan"	10312	43.53	68.58	0
"Kantang"	"Thailand"	14222	7.42	99.52	0
"Kantong Kunda"	"Gambia"	458	13.33	-15.95	0
"Kantorjanosi"	"Hungary"	2243	47.96	22.16	0
"Kantou"	"Cyprus"	470	34.69	32.9	0
"Kanturk"	"Ireland"	1620	52.17	-8.9	0
"Kantyshevo"	"Russia"	17988	43.22	44.63	0
"Kanuma"	"Japan"	95079	36.57	139.75	0
"Kanungu"	"Uganda"	13209	-0.9	29.78	0
"Kanye"	"Botswana"	45751	-24.97	25.34	0
"Kanzaki"	"Japan"	20270	33.3	130.37	0
"Kao"	"Estonia"	104	58.47	23.04	0
"Kaohsiung"	"Taiwan"	1516276	22.63	120.27	0
"Kaolack"	"Senegal"	177960	14.15	-16.1	0
"Kaolinovo"	"Bulgaria"	1529	43.62	27.1	0
"Kaoma"	"Zambia"	14596	-14.78	24.8	0
"Kapan"	"Armenia"	32697	39.2	46.4	0
"Kapandrition"	"Greece"	2768	38.22	23.88	0
"Kaparellion"	"Greece"	1459	38.23	23.22	0
"Kapatagan"	"Philippines"	9830	7.9	123.77	0
"Kapchorwa"	"Uganda"	10972	1.41	34.45	0
"Kapelle"	"Netherlands"	11744	51.48	3.96	0
"Kapelle-op-den-Bos"	"Belgium"	8880	51.02	4.37	0
"Kapellen"	"Belgium"	26662	51.32	4.43	0
"Kapen"	"Marshall Islands"	6	10.47	169.95	0
"Kapenguria"	"Kenya"	15868	1.26	35.08	0
"Kapfenberg"	"Austria"	21702	47.45	15.29	0
"Kapileio"	"Cyprus"	32	34.83	32.96	0
"Kapilwastu"	"Nepal"	33507	27.53	83.05	0
"Kapiri Mposhi"	"Zambia"	40520	-13.97	28.66	0
"Kapisillit"	"Greenland"	89	64.43	-50.26	0
"Kapit"	"Malaysia"	16209	2.02	112.93	0
"Kapiti"	"New Zealand"	40271	-40.91	175.02	0
"Kaplice"	"Czech Republic"	7244	48.74	14.48	0
"Kapoeta"	"Sudan"	7127	4.78	33.57	0
"Kapolnasnyek"	"Hungary"	3222	47.25	18.68	0
"Kaponga"	"New Zealand"	357	-39.43	174.15	0
"Kaposmero"	"Hungary"	2494	46.35	17.71	0
"Kaposvar"	"Hungary"	66630	46.36	17.79	0
"Kapp"	"Norway"	1852	60.71	10.86	0
"Kapra"	"India"	209596	17.37	78.48	0
"Kaprijke"	"Belgium"	6113	51.22	3.6	0
"Kapsabet"	"Kenya"	25129	0.21	35.09	0
"Kapsagay"	"Kazakhstan"	42571	43.88	77.07	0
"Kapsan"	"Korea North"	20434	41.08	128.3	0
"Kaptai"	"Bangladesh"	59911	22.47	92.2	0
"Kaptol"	"Croatia"	1579	45.43	17.73	0
"Kapurthala"	"India"	94822	31.38	75.38	0
"Kapuskasing"	"Canada"	9358	49.43	-82.42	0
"Kapustin Yar-1"	"Russia"	31884	48.58	45.75	0
"Kaputa"	"Zambia"	2754	-8.48	29.67	0
"Kaputan"	"Armenia"	1246	40.32	44.69	0
"Kapuvar"	"Hungary"	10656	47.6	17.04	0
"Kapweiler"	"Luxembourg"	30	49.73	5.97	0
"Kapyl'"	"Belarus"	8658	53.16	27.09	0
"Kara"	"Togo"	109287	9.55	1.19	0
"Kara-Suu"	"Kyrgyzstan"	17944	40.71	72.89	0
"Karabalta"	"Kyrgyzstan"	63197	42.83	73.89	0
"Karabanovo"	"Russia"	15488	56.32	38.7	0
"Karabas"	"Kazakhstan"	2616	46.53	76.2	0
"Karabash"	"Russia"	15531	55.48	60.22	0
"Karabuk"	"Turkey"	96682	41.21	32.61	0
"Karabulak"	"Kazakhstan"	16256	44.92	78.48	0
"Karabulak"	"Russia"	35754	43.3	44.9	0
"Karaburun"	"Turkey"	3311	38.64	26.51	0
"Karacabey"	"Turkey"	45094	40.23	28.37	0
"Karacakoy"	"Turkey"	3194	41.41	28.4	0
"Karacal"	"Kazakhstan"	10385	48.02	70.8	0
"Karacasu"	"Turkey"	6249	37.73	28.61	0
"Karachayevsk"	"Russia"	22381	43.78	41.91	0
"Karachev"	"Russia"	19619	53.12	34.99	0
"Karachi"	"Pakistan"	11969284	24.86	67.01	0
"Karacoban"	"Turkey"	21980	39.35	42.11	0
"Karacsond"	"Hungary"	3117	47.74	20.03	0
"Karad"	"Hungary"	1724	46.68	17.85	0
"Karad"	"India"	55462	17.29	74.18	0
"Karadaglije"	"Bosnia and Herzegovina"	3852	44.57	18.02	0
"Karagayly"	"Kazakhstan"	7150	47	66.42	0
"Karaguzhikha"	"Kazakhstan"	474	50.77	83.04	0
"Karahalli"	"Turkey"	4880	38.32	29.53	0
"Karahunj"	"Armenia"	1168	39.48	46.36	0
"Karaikal"	"India"	80952	10.93	79.83	0
"Karaikkudi"	"India"	93281	10.07	78.77	0
"Karaisali"	"Turkey"	6637	37.26	35.06	0
"Karaj"	"Iran"	1523085	35.8	50.97	0
"Karak"	"Pakistan"	33420	30.33	66.88	0
"Karakecili"	"Turkey"	8586	39.59	33.38	0
"Karakendzha"	"Tajikistan"	2941	39.25	71.52	0
"Karakert"	"Armenia"	3397	40.24	43.81	0
"Karakocan"	"Turkey"	31017	38.96	40.04	0
"Karakol"	"Kyrgyzstan"	19565	41.63	72.67	0
"Karakol"	"Kyrgyzstan"	70675	42.49	78.38	0
"Karakose"	"Turkey"	94580	39.72	43.07	0
"Karakoyunlu"	"Turkey"	5130	39.87	43.62	0
"Karaman"	"Turkey"	123453	37.18	33.22	0
"Karamanli"	"Turkey"	4776	37.37	29.82	0
"Karamay"	"China"	181871	45.6	84.86	0
"Karamea"	"New Zealand"	437	-41.25	172.12	0
"Karamoullides"	"Cyprus"	47	35	32.44	0
"Karamursel"	"Turkey"	30797	40.69	29.61	0
"Karanac"	"Croatia"	1071	45.76	18.68	0
"Karancskeszi"	"Hungary"	1914	48.17	19.7	0
"Karancslapujto"	"Hungary"	2830	48.16	19.73	0
"Karang Tengah"	"Indonesia"	147638	-6.83	107.12	0
"Karangampel"	"Indonesia"	31628	-6.47	108.45	0
"Karanganom"	"Indonesia"	51044	-7.66	110.64	0
"Karanganyar"	"Indonesia"	34458	-7.62	109.58	0
"Karangasem"	"Indonesia"	32208	-8.44	115.62	0
"Karangsembung"	"Indonesia"	76814	-6.83	108.65	0
"Karanja"	"India"	65879	20.48	77.48	0
"Karantaba"	"Gambia"	1387	13.43	-15.52	0
"Karantaba"	"Gambia"	1772	13.67	-15.03	0
"Karapinar"	"Turkey"	51820	37.72	33.55	0
"Karapurcek"	"Turkey"	4812	40.64	30.54	0
"Karasay"	"Kazakhstan"	30493	43.2	76.62	0
"Karasburg"	"Namibia"	6142	-28.02	18.74	0
"Karasjok"	"Norway"	1894	69.45	25.5	0
"Karasu"	"Kazakhstan"	3154	52.67	65.49	0
"Karasu"	"Turkey"	42377	41.07	30.78	0
"Karasuk"	"Russia"	28544	53.73	78.03	0
"Karatas"	"Turkey"	9208	36.56	35.38	0
"Karatau"	"Kazakhstan"	37846	43.18	70.46	0
"Karatina"	"Kenya"	7542	-0.49	37.1	0
"Karaton"	"Kazakhstan"	8947	46.45	53.5	0
"Karatsu"	"Japan"	78209	33.44	129.97	0
"Karatu"	"Tanzania"	20465	-3.33	35.67	0
"Karaul"	"Kazakhstan"	5214	48.95	79.26	0
"Karauli"	"India"	75685	26.5	77.02	0
"Karavete"	"Estonia"	294	59.19	25.75	0
"Karavukovo"	"Serbia"	4859	45.5	19.19	0
"Karawang"	"Indonesia"	202639	-6.3	107.28	0
"Karayazi"	"Turkey"	7454	39.68	42.13	0
"Karazhal"	"Kazakhstan"	13516	48.01	70.79	0
"Karbala"	"Iraq"	441797	32.61	44.08	0
"Karben"	"Germany"	21725	50.24	8.74	0
"Karbi"	"Armenia"	3505	40.33	44.38	0
"Karbinci"	"North Macedonia"	3861	41.81	22.24	0
"Karcag"	"Hungary"	22277	47.32	20.92	0
"Karchaghbyur"	"Armenia"	2264	40.16	45.57	0
"Karcsa"	"Hungary"	1976	48.32	21.8	0
"Karczew"	"Poland"	10233	52.08	21.25	0
"Kardamaina"	"Greece"	1964	36.78	27.14	0
"Kardamas"	"Greece"	1148	37.77	21.33	0
"Kardamitsia"	"Greece"	1440	39.66	20.82	0
"Kardasova Recice"	"Czech Republic"	2097	49.2	14.88	0
"Karde"	"Estonia"	134	58.85	26.27	0
"Kardia"	"Greece"	1847	40.47	22.99	0
"Karditsa"	"Greece"	32974	39.37	21.92	0
"Karditsomagoula"	"Greece"	2185	39.39	21.92	0
"Kardla"	"Estonia"	3758	59	22.75	0
"Kardzali"	"Bulgaria"	45883	41.65	25.37	0
"Kareli"	"Georgia"	6857	42.02	43.89	0
"Karellas"	"Greece"	2018	37.88	23.91	0
"Karema"	"Tanzania"	13010	-6.82	30.43	0
"Karevere"	"Estonia"	123	58.72	25.53	0
"Karevere"	"Estonia"	153	58.43	26.48	0
"Kari"	"Nigeria"	19175	11.25	10.56	0
"Kariba"	"Zimbabwe"	25955	-16.53	28.8	0
"Karibib"	"Namibia"	7266	-21.94	15.85	0
"Karijoki"	"Finland"	1595	62.3	21.7	0
"Karilatsi"	"Estonia"	138	58.14	26.92	0
"Karimganj"	"India"	56034	24.85	92.36	0
"Karimnagar"	"India"	235325	18.45	79.13	0
"Karinainen"	"Finland"	2507	60.67	22.77	0
"Karinu"	"Estonia"	243	59.04	25.97	0
"Kario Ghanwar"	"Pakistan"	5827	24.82	68.6	0
"Kariotissa"	"Greece"	1955	40.77	22.31	0
"Karistos"	"Greece"	5122	38.01	24.42	0
"Karitane"	"New Zealand"	432	-45.65	170.67	0
"Karitsa"	"Estonia"	115	59.28	26.34	0
"Karitsa"	"Greece"	2225	40.19	22.48	0
"Kariya"	"Japan"	140602	34.99	137	0
"Karja"	"Estonia"	228	58.52	22.7	0
"Karjaa"	"Finland"	8851	60.08	23.67	0
"Karjakula"	"Estonia"	361	59.34	24.39	0
"Karjalohja"	"Finland"	1715	60.25	23.72	0
"Karjatnurme"	"Estonia"	129	58	25.78	0
"Karkamis"	"Turkey"	5059	36.83	38	0
"Karkaralinsk"	"Kazakhstan"	8022	49.42	75.46	0
"Karkawj"	"Sudan"	12700	12.93	34.02	0
"Karkira"	"Algeria"	48507	36.94	6.58	0
"Karkkila"	"Finland"	8838	60.53	24.18	0
"Karkna"	"Estonia"	202	58.47	26.62	0
"Karkola"	"Finland"	4825	60.62	23.95	0
"Karksi"	"Estonia"	525	58.12	25.59	0
"Karksi-Nuia"	"Estonia"	1983	58.1	25.56	0
"Karla"	"Estonia"	984	58.34	22.26	0
"Karliova"	"Turkey"	8795	39.3	41.01	0
"Karlivka"	"Ukraine"	17049	49.45	35.13	0
"Karlo-Marksove"	"Ukraine"	10809	48.27	38.14	0
"Karlovac"	"Croatia"	47868	45.5	15.54	0
"Karlovo"	"Bulgaria"	18846	42.66	24.81	0
"Karlovy Vary"	"Czech Republic"	51066	50.24	12.87	0
"Karlsbad"	"Germany"	16208	48.91	8.56	0
"Karlsfeld"	"Germany"	17788	48.22	11.46	0
"Karlshamn"	"Sweden"	18111	56.17	14.87	0
"Karlshus"	"Norway"	1802	59.35	10.87	0
"Karlskoga"	"Sweden"	26599	59.33	14.5	0
"Karlskrona"	"Sweden"	32358	56.18	15.59	0
"Karlsruhe"	"Germany"	284942	49	8.4	0
"Karlstad"	"Sweden"	58055	59.38	13.51	0
"Karlstadt"	"Germany"	15285	49.97	9.77	0
"Karmah-an-Nuzul"	"Sudan"	4034	19.64	30.42	0
"Karmana"	"Uzbekistan"	23329	40.21	65.37	0
"Karmiel"	"Israel"	45345	32.93	35.3	0
"Karmirgyukh"	"Armenia"	5046	40.34	45.14	0
"Karnal"	"India"	228638	29.69	76.97	0
"Karnaukhivka"	"Ukraine"	6171	48.48	34.73	0
"Karnidzor"	"Armenia"	1035	39.53	46.55	0
"Karnobat"	"Bulgaria"	19551	42.66	26.99	0
"Karnul"	"India"	282280	15.83	78.03	0
"Karoi"	"Zimbabwe"	26004	-16.82	29.68	0
"Karolinka"	"Czech Republic"	2930	49.35	18.23	0
"Karonga"	"Malawi"	35165	-9.94	33.95	0
"Karoondi"	"Pakistan"	8819	26.89	68.45	0
"Karor Lal Esan"	"Pakistan"	26217	31.23	70.95	0
"Karpathos"	"Greece"	2286	35.5	27.23	0
"Karpenision"	"Greece"	6962	38.92	21.78	0
"Karpinsk"	"Russia"	29697	59.76	60.01	0
"Karpuzlu"	"Turkey"	2132	37.56	27.83	0
"Karratha"	"Australia"	11868	-20.73	116.87	0
"Kars"	"Canada"	1646	49	-84	0
"Kars"	"Turkey"	77176	40.59	43.07	0
"Karsa"	"Estonia"	117	58.19	27.08	0
"Karsakbay"	"Kazakhstan"	2703	47.84	66.72	0
"Karsamaki"	"Finland"	2927	63.97	25.77	0
"Karsava"	"Latvia"	2630	56.79	27.68	0
"Karste"	"Estonia"	137	58.01	26.66	0
"Karstna"	"Estonia"	299	58.15	25.81	0
"Karstula"	"Finland"	4651	62.87	24.78	0
"Kartal"	"Hungary"	6072	47.68	19.54	0
"Kartaly"	"Russia"	28048	53.05	60.67	0
"Karterados"	"Greece"	1344	36.42	25.45	0
"Kartosura"	"Indonesia"	90243	-7.55	110.74	0
"Karttula"	"Finland"	3366	62.88	26.97	0
"Kartuzy"	"Poland"	14806	54.33	18.2	0
"Karu"	"Estonia"	131	58.95	26.43	0
"Karu"	"Estonia"	459	58.83	25.15	0
"Karuh"	"Afghanistan"	18149	34.49	62.59	0
"Karula"	"Estonia"	101	57.76	26.3	0
"Karula"	"Estonia"	249	58.41	25.61	0
"Karungdong"	"Philippines"	7476	5.88	121.26	0
"Karup"	"Denmark"	2182	56.3	9.17	0
"Karur"	"India"	76988	10.96	78.07	0
"Karuri"	"Kenya"	21734	-0.7	37.18	0
"Karuzi"	"Burundi"	11016	-3.09	30.17	0
"Karvia"	"Finland"	2868	62.13	22.57	0
"Karvina"	"Czech Republic"	63006	49.86	18.54	0
"Karwar"	"India"	64768	14.82	74.12	0
"Kas"	"Denmark"	1977	57.2	9.67	0
"Kas"	"Turkey"	7677	36.2	29.64	0
"Kasai"	"Japan"	49853	34.95	134.84	0
"Kasakake"	"Japan"	28027	36.39	139.28	0
"Kasakh"	"Armenia"	4227	40.53	44.42	0
"Kasama"	"Japan"	29362	36.38	140.25	0
"Kasama"	"Zambia"	94772	-10.2	31.18	0
"Kasamatsu"	"Japan"	22735	35.37	136.77	0
"Kasamwa"	"Tanzania"	28382	-2.85	32.43	0
"Kasane"	"Botswana"	9690	-17.81	25.15	0
"Kasangulu"	"Congo Democratic Republic"	28624	-4.58	15.18	0
"Kasaoka"	"Japan"	58297	34.52	133.52	0
"Kasaragod"	"India"	53417	12.5	74.98	0
"Kasaze"	"Slovenia"	849	46.23	15.2	0
"Kasba Tadla"	"Morocco"	41494	32.61	-6.28	0
"Kascjukovicy"	"Belarus"	11854	53.35	32.06	0
"Kascjukovka"	"Belarus"	10452	52.54	30.93	0
"Kaseda"	"Japan"	23616	31.41	130.3	0
"Kasejovice"	"Czech Republic"	1349	49.47	13.73	0
"Kasempa"	"Zambia"	5764	-13.46	25.82	0
"Kasepaa"	"Estonia"	160	58.79	26.97	0
"Kasepaa"	"Estonia"	270	58.52	27.23	0
"Kasepere"	"Estonia"	104	59.21	24.16	0
"Kasese"	"Uganda"	72692	0.22	30.01	0
"Kaset"	"Thailand"	18862	15.65	103.58	0
"Kaset Sombun"	"Thailand"	17166	16.28	101.95	0
"Kasfjord"	"Norway"	259	68.83	16.36	0
"Kasganj"	"India"	101179	27.81	78.63	0
"Kashan"	"Iran"	310777	33.98	51.58	0
"Kashi"	"China"	284712	39.48	75.97	0
"Kashiba"	"Japan"	70650	34.55	135.7	0
"Kashihara"	"Japan"	126542	34.5	135.8	0
"Kashima"	"Japan"	32252	33.11	130.09	0
"Kashima"	"Japan"	66801	35.97	140.63	0
"Kashin"	"Russia"	16369	57.36	37.61	0
"Kashipur"	"India"	105768	29.22	78.96	0
"Kashira"	"Russia"	39822	54.84	38.17	0
"Kashiwa"	"Japan"	342718	35.87	139.97	0
"Kashiwara"	"Japan"	79040	34.59	135.64	0
"Kashiwazaki"	"Japan"	85775	37.38	138.57	0
"Kashmar"	"Iran"	100448	35.18	58.45	0
"Kashmor"	"Pakistan"	34578	28.43	69.57	0
"Kasihan"	"Indonesia"	88907	-7.82	110.32	0
"Kasimov"	"Russia"	35207	54.94	41.39	0
"Kasina"	"Croatia"	1496	45.92	16	0
"Kasipalaiyam"	"India"	58200	11.45	77.29	0
"Kasiri"	"Sierra Leone"	5239	8.94	-13.12	0
"Kasispea"	"Estonia"	99	59.6	25.77	0
"Kaskinen"	"Finland"	1505	62.38	21.22	0
"Kasli"	"Russia"	17520	55.89	60.76	0
"Kasmu"	"Estonia"	111	59.6	25.92	0
"Kasongo"	"Congo Democratic Republic"	56564	-4.45	26.66	0
"Kasongo-Lunda"	"Congo Democratic Republic"	20499	-6.48	16.83	0
"Kasperske Hory"	"Czech Republic"	1538	49.15	13.57	0
"Kaspi"	"Georgia"	14577	41.93	44.41	0
"Kaspican"	"Bulgaria"	3672	43.32	27.16	0
"Kaspiysk"	"Russia"	83205	42.88	47.64	0
"Kasra"	"Tunisia"	2611	35.81	9.36	0
"Kass"	"Gambia"	1122	13.78	-14.93	0
"Kass Yallal"	"Gambia"	231	13.78	-14.9	0
"Kassala"	"Sudan"	419031	15.46	36.39	0
"Kassandria"	"Greece"	3080	40.05	23.42	0
"Kassel"	"Germany"	194684	51.32	9.48	0
"Kassinurme"	"Estonia"	151	58.68	26.48	0
"Kassiopi"	"Greece"	1189	39.79	19.92	0
"Kastamonu"	"Turkey"	71524	41.39	33.78	0
"Kastaneai"	"Greece"	1193	41.65	26.47	0
"Kastav"	"Croatia"	2049	45.38	14.35	0
"Kastella"	"Greece"	1388	38.57	23.63	0
"Kastellion"	"Greece"	1864	35.2	25.33	0
"Kasterlee"	"Belgium"	17792	51.25	4.95	0
"Kasti"	"Estonia"	243	58.87	24.54	0
"Kastoria"	"Greece"	14632	40.52	21.27	0
"Kastrakion"	"Greece"	1164	39.72	21.62	0
"Kasuga"	"Japan"	113806	33.54	130.47	0
"Kasugai"	"Japan"	300803	35.24	136.98	0
"Kasukabe"	"Japan"	207695	35.98	139.77	0
"Kasukonna"	"Estonia"	141	58.8	25.75	0
"Kasulu"	"Tanzania"	38623	-4.58	30.1	0
"Kasungu"	"Malawi"	45555	-13.02	33.48	0
"Kasur"	"Pakistan"	297084	31.12	74.45	0
"Kasuya"	"Japan"	38511	33.61	130.49	0
"Kaszaper"	"Hungary"	2052	46.46	20.82	0
"Katagum"	"Nigeria"	10806	12.28	10.35	0
"Kataka"	"India"	606184	20.47	85.88	0
"Katakwi"	"Uganda"	9228	1.93	33.95	0
"Katamina"	"Gambia"	577	13.55	-15.28	0
"Katangawan"	"Philippines"	8652	6.17	125.22	0
"Katankudi"	"Sri Lanka"	37264	7.69	81.73	0
"Katano"	"Japan"	83108	34.78	135.68	0
"Katastarion"	"Greece"	1329	37.83	20.77	0
"Katav-Ivanovsk"	"Russia"	19068	54.75	58.2	0
"Kataysk"	"Russia"	15550	56.29	62.58	0
"Katchang"	"Gambia"	1735	13.5	-15.75	0
"Katerero"	"Tanzania"	18884	-1.4	31.73	0
"Katerini"	"Greece"	54010	40.27	22.5	0
"Katerynopil'"	"Ukraine"	6145	48.94	30.98	0
"Katesh"	"Tanzania"	5106	-4.52	35.38	0
"Katete"	"Zambia"	12950	-14.08	32.06	0
"Katha"	"Myanmar"	39214	24.21	96.44	0
"Katharalak"	"Thailand"	37020	14.65	104.65	0
"Katherine"	"Australia"	10337	-14.47	132.26	0
"Kathikas"	"Cyprus"	351	34.92	32.43	0
"Kathmandu"	"Nepal"	822930	27.71	85.31	1
"Kathu"	"South Africa"	9192	-27.7	23.05	0
"Kathu"	"Thailand"	36583	7.92	98.35	0
"Kati"	"Mali"	43327	12.75	-8.08	0
"Katihar"	"India"	196966	25.55	87.57	0
"Katikati"	"New Zealand"	3300	-37.55	175.92	0
"Katima Mulilo"	"Namibia"	25607	-17.5	24.26	0
"Katiola"	"Ivory Coast"	61347	8.15	-5.11	0
"Katipunan"	"Philippines"	10798	7.58	122.83	0
"Katiu"	"French Polynesia"	498	-16.43	-144.37	0
"Katnajur"	"Armenia"	1669	40.83	44.14	0
"Kato Akhaia"	"Greece"	5810	38.15	21.55	0
"Kato Akourdaleia"	"Cyprus"	33	34.95	32.45	0
"Kato Amiantos"	"Cyprus"	231	34.92	32.93	0
"Kato Asitai"	"Greece"	1276	35.2	25	0
"Kato Assos"	"Greece"	1684	37.95	22.83	0
"Kato Deftera"	"Cyprus"	1723	35.09	33.28	0
"Kato Drys"	"Cyprus"	120	34.85	33.3	0
"Kato Glikovrisi"	"Greece"	1794	36.83	22.78	0
"Kato Gouvai"	"Greece"	1586	35.32	25.35	0
"Kato Kamila"	"Greece"	1390	41.02	23.48	0
"Kato Lefkara"	"Cyprus"	124	34.86	33.32	0
"Kato Lekhonia"	"Greece"	1778	39.33	23.03	0
"Kato Milea"	"Greece"	1377	40.25	22.34	0
"Kato Moni"	"Cyprus"	328	35.05	33.1	0
"Kato Mylos"	"Cyprus"	66	34.9	33	0
"Kato Neurokopion"	"Greece"	2022	41.35	23.87	0
"Kato Platres"	"Cyprus"	144	34.88	32.84	0
